pref_code,lg_code,metropolitan_area,city_area,pref_capital,city_type,pref_name,lg_name,total_pop,pop_2010,pop_increase_2010-2015,pop_increase_rate_2010-2015,area,pop_density,age_avg,age_mid,pop_sum,pop_u15,pop_15-64,pop_o65,pop_u15_ratio,pop_15-64_ratio,pop_o65_ratio,pop_sum_m,pop_u15_m,pop_15-64_m,pop_o65_m,pop_u15_ratio_m,pop_15-64_ratio_m,pop_o65_ratio_m,pop_sum_f,pop_u15_f,pop_15-64_f,pop_o65_f,pop_u15_ratio_f,pop_15-64_ratio_f,pop_o65_ratio_f,gender_ratio,japanese,foreigner,household_sum,household_general,household_facility,household_sum_2010,household_nuclear,household_spouses_only,household_parents_children,household_father_children,household_mother_children,household_single,household_single_o65,household_spouses_senior,household_three-generations
23,23113,,,,0,à§ímåß,ñºå√âÆés éÁéRãÊ,172845,168551,4294,2.5,34,5082,44,43.8,172845,25787,105138,40782,15,61.2,23.8,85555,13158,53609,18018,15.5,63.2,21.3,87290,12629,51529,22764,14.5,59.3,26.2,98,168449,3490,69687,69495,192,67087,43262,14346,22697,872,5347,21314,6985,7938,2694
23,23114,,,,0,à§ímåß,ñºå√âÆés óŒãÊ,241822,229592,12230,5.3,38,6379,42.9,42.8,241822,37957,150863,51818,15.8,62.7,21.5,119098,19605,75500,23430,16.5,63.7,19.8,122724,18352,75363,28388,15,61.7,23.2,97,237041,3868,95210,95114,96,87672,63774,21117,34762,1199,6696,25130,8320,11334,3697
23,23115,,,,0,à§ímåß,ñºå√âÆés ñºìåãÊ,164080,161012,3068,1.9,19,8436,42.8,42.8,164080,23865,104300,33483,14.8,64.5,20.7,79203,12170,51206,14337,15.7,65.9,18.4,84877,11695,53094,19146,13.9,63.3,22.8,93.3,159264,2853,73922,73833,89,71894,41209,13557,21414,662,5576,29331,7267,6929,1628
23,23116,,,,0,à§ímåß,ñºå√âÆés ìVîíãÊ,162683,158793,3890,2.4,22,7539,43.6,43.6,162683,20921,104381,34345,13.1,65.4,21.5,81077,10811,53606,15079,13.6,67.4,19,81606,10110,50775,19266,12.6,63.3,24,99.4,157744,2631,74368,74278,90,70574,39552,13699,20298,719,4836,30971,7211,6790,1926
23,23201,,,,2,à§ímåß,ñLã¥és,374765,376665,-1900,-0.5,262,1431,44.6,44.6,374765,52524,230340,89758,14.1,61.8,24.1,187801,26901,119403,40046,14.4,64.1,21.5,186964,25623,110937,49712,13.8,59.6,26.7,100.4,361263,12075,144222,144061,161,141424,83831,27401,43792,2022,10616,42391,12493,15200,11955
23,23202,íÜãû,,,2,à§ímåß,â™çËés,381051,372357,8694,2.3,387,984,43.2,43.1,381051,56430,240554,81907,14.9,63.5,21.6,192771,29073,125076,37244,15.2,65.4,19.5,188280,27357,115478,44663,14.6,61.6,23.8,102.4,371753,7604,147418,147213,205,138255,87919,28497,48225,1753,9444,42998,10939,15104,10825
23,23203,íÜãû,,,2,à§ímåß,àÍã{és,380868,378566,2302,0.6,114,3346,45.3,45.6,380868,52948,227596,97058,14,60.3,25.7,185869,27148,113223,43397,14.8,61.6,23.6,194999,25800,114373,53661,13.3,59,27.7,95.3,374461,4017,142480,142312,168,135837,90136,29586,47020,2148,11382,34843,13404,18010,11869
23,23204,íÜãû,,,2,à§ímåß,ê£åÀés,129046,132224,-3178,-2.4,111,1158,46.7,47.4,129046,16575,75384,36066,12.9,58.9,28.2,63189,8422,38165,16084,13.4,60.9,25.7,65857,8153,37219,19982,12.5,56.9,30.6,95.9,125225,2940,50327,50247,80,50289,32745,11395,16750,731,3869,12982,5336,7430,2825
23,23205,íÜãû,,,2,à§ímåß,îºìcés,116908,118828,-1920,-1.6,47,2465,44.1,44.3,116908,16261,73218,26728,14,63,23,58444,8476,37620,11870,14.6,64.9,20.5,58464,7785,35598,14858,13.4,61.1,25.5,100,114067,2173,46281,46230,51,44869,28263,9116,14835,702,3610,13680,4091,5122,2744
23,23206,íÜãû,,,2,à§ímåß,ètì˙à‰és,306508,305569,939,0.3,93,3304,44.4,44.2,306508,43271,185242,75000,14.3,61,24.7,151955,22064,94017,34302,14.7,62.5,22.8,154553,21207,91225,40698,13.8,59.6,26.6,98.3,298864,4787,124291,124138,153,119187,77725,27328,39916,1534,8947,36840,11435,16329,5675
23,23207,íÜãû,,,2,à§ímåß,ñLêÏés,182436,181928,508,0.3,161,1132,44.8,44.7,182436,26153,110203,45256,14.4,60.7,24.9,90869,13345,56759,20221,14.8,62.8,22.4,91567,12808,53444,25035,14,58.5,27.4,99.2,177673,4155,67976,67806,170,64904,41430,13718,21690,967,5055,17643,5967,7877,6019
23,23208,íÜãû,,,2,à§ímåß,í√ìáés,63431,65258,-1827,-2.8,25,2528,46.7,47.2,63431,8007,37568,17628,12.7,59.4,27.9,30880,4098,18905,7742,13.3,61.5,25.2,32551,3909,18663,9886,12,57.5,30.5,94.9,62380,830,23833,23779,54,23509,14948,5000,7567,409,1972,5971,2516,3224,1948
23,23209,íÜãû,,,2,à§ímåß,ï…ìÏés,71346,72018,-672,-0.9,37,1945,43.8,43.5,71346,10330,44563,16182,14.5,62.7,22.8,36623,5394,23808,7219,14.8,65.4,19.8,34723,4936,20755,8963,14.2,59.9,25.9,105.5,68237,2894,26477,26461,16,25265,14888,4456,8180,374,1878,7727,1960,2511,2738
23,23210,íÜãû,,,2,à§ímåß,ä†íJés,149765,145781,3984,2.7,50,2972,41.4,40.6,149765,21942,98318,28303,14.8,66.2,19.1,78456,11232,53572,12972,14.4,68.9,16.7,71309,10710,44746,15331,15.1,63.2,21.7,110,145751,3067,62476,62433,43,58917,34106,10881,19161,714,3350,22990,3794,5255,3426
23,23211,íÜãû,,,2,à§ímåß,ñLìcés,422542,421487,1055,0.3,918,460,42.5,42,422542,60357,272081,87315,14.4,64.8,20.8,222169,31060,148022,41211,14.1,67.2,18.7,200373,29297,124059,46104,14.7,62.2,23.1,110.9,408242,12110,169598,169460,138,162065,93001,30296,51367,2071,9267,58587,9535,16207,12348
23,23212,íÜãû,,,2,à§ímåß,à¿èÈés,184140,178691,5449,3,86,2140,41.8,41.8,184140,28829,118563,35936,15.7,64.7,19.6,94073,14860,62452,16373,15.9,66.7,17.5,90067,13969,56111,19563,15.6,62.6,21.8,104.4,178312,5048,70862,70813,49,66707,41610,12598,23617,949,4446,21283,4552,6225,5445
23,23213,íÜãû,,,2,à§ímåß,êºîˆés,167990,165298,2692,1.6,161,1042,44.4,44.2,167990,24236,103106,40211,14.5,61.5,24,84669,12431,53883,18045,14.7,63.9,21.4,83321,11805,49223,22166,14.2,59.2,26.6,101.6,162427,5241,58951,58891,60,54435,33046,9975,18327,866,3878,14850,4320,5645,8171
23,23214,íÜãû,,,2,à§ímåß,äóåSés,81100,82249,-1149,-1.4,57,1424,46.6,47.4,81100,10397,47709,22677,12.9,59.1,28.1,40230,5592,24608,9877,14,61.4,24.6,40870,4805,23101,12800,11.8,56.8,31.4,98.4,78656,2134,29950,29886,64,28864,17159,5795,8567,464,2333,7988,3289,3678,3250
23,23215,íÜãû,,,2,à§ímåß,å¢éRés,74308,75198,-890,-1.2,75,992,46.3,46.5,74308,9851,43519,20670,13.3,58.8,27.9,36949,4986,22368,9386,13.6,60.9,25.5,37359,4865,21151,11284,13,56.7,30.3,98.9,72588,1534,28269,28202,67,27359,17832,6429,9085,387,1931,7264,2529,4277,2093
23,23216,íÜãû,,,2,à§ímåß,èÌääés,56547,54858,1689,3.1,56,1012,44.7,44,56547,8135,33202,14143,14.7,59.8,25.5,27629,4128,16774,6199,15.2,61.9,22.9,28918,4007,16428,7944,14.1,57.9,28,95.5,55093,555,22506,22480,26,20769,12686,4206,6771,276,1433,7291,2053,2555,1652
23,23217,íÜãû,,,2,à§ímåß,ç]ìÏés,98359,99730,-1371,-1.4,30,3257,45.7,46.2,98359,13334,58122,25805,13.7,59.8,26.5,48035,6838,28878,11652,14.4,61,24.6,50324,6496,29244,14153,13,58.6,28.4,95.5,96311,1092,37130,37091,39,35768,23719,7975,12317,535,2892,9106,3489,5091,2859
23,23219,íÜãû,,,2,à§ímåß,è¨ñqés,149462,147132,2330,1.6,63,2380,44,44,149462,20267,89973,33816,14.1,62.5,23.5,75430,10327,46390,15601,14.3,64.1,21.6,74032,9940,43583,18215,13.9,60.8,25.4,101.9,143242,5542,59383,59332,51,55783,35260,12119,18388,758,3995,17581,4293,7143,3512
23,23220,íÜãû,,,2,à§ímåß,àÓëÚés,136867,136358,509,0.4,79,1725,45.3,45.5,136867,18437,83165,34642,13.5,61,25.4,67500,9527,41939,15731,14.2,62.4,23.4,69367,8910,41226,18911,12.9,59.7,27.4,97.3,134415,1972,49986,49927,59,47500,31094,10423,16465,705,3501,11871,4134,6170,5016
23,23221,,,,2,à§ímåß,êVèÈés,47133,49864,-2731,-5.5,499,94,50,53.2,47133,5536,26055,15371,11.8,55.5,32.7,23138,2871,13276,6876,12.5,57.7,29.9,23995,2665,12779,8495,11.1,53.4,35.5,96.4,46462,552,16454,16416,38,16430,9127,3601,4176,273,1077,3598,1659,2423,2514
23,23222,íÜãû,,,2,à§ímåß,ìåäCés,111944,107690,4254,4,43,2578,42.3,41.6,111944,17325,69662,23735,15.6,62.9,21.4,58170,8935,37773,10784,15.5,65.7,18.8,53774,8390,31889,12951,15.8,59.9,24.3,108.2,109638,1121,46371,46348,23,42859,27110,8728,14800,600,2982,15872,3744,4906,2121
23,23223,íÜãû,,,2,à§ímåß,ëÂï{és,89157,85249,3908,4.6,34,2649,42.1,41.5,89157,13915,54984,18427,15.9,63,21.1,45390,7006,28742,8525,15.8,64.9,19.3,43767,6909,26242,9902,16,61,23,103.7,86253,1556,35669,35636,33,33484,21187,7028,11838,414,1907,11275,2275,3691,1968
23,23224,íÜãû,,,2,à§ímåß,ímëΩés,84617,84768,-151,-0.2,46,1844,45.1,45.3,84617,11829,50839,21432,14.1,60.5,25.5,42428,6090,26071,9998,14.4,61.8,23.7,42189,5739,24768,11434,13.7,59.1,27.3,100.6,82786,1361,33009,32986,23,31263,21520,7686,11176,461,2197,8595,2724,4771,1838
23,23225,íÜãû,,,2,à§ímåß,ímóßés,70501,68398,2103,3.1,16,4323,41.9,41.5,70501,10164,45714,13414,14.7,66,19.4,36667,5289,24543,6107,14.7,68.3,17,33834,4875,21171,7307,14.6,63.5,21.9,108.4,65879,3516,29312,29297,15,27882,16378,5328,9052,388,1610,10254,2089,2535,1491
23,23226,íÜãû,,,2,à§ímåß,îˆí£àÆés,80787,81140,-353,-0.4,21,3842,44.9,45.2,80787,11504,48186,19920,14.5,60.5,25,39251,5852,23733,9030,15.2,61.5,23.4,41536,5652,24453,10890,13.8,59.6,26.6,94.5,79006,844,31806,31757,49,31009,21213,7455,11216,380,2162,8200,2758,4528,1365
23,23227,íÜãû,,,2,à§ímåß,çÇïlés,46236,44027,2209,5,13,3527,41.4,40.9,46236,7459,29818,8750,16.2,64.8,19,23889,3849,16017,3898,16.2,67.4,16.4,22347,3610,13801,4852,16.2,62,21.8,106.9,43881,2155,17684,17676,8,16090,10227,2873,5879,231,1244,5435,1188,1367,1333
23,23228,íÜãû,,,2,à§ímåß,ä‚ëqés,47562,47340,222,0.5,10,4543,44.9,44.9,47562,6100,29672,11361,12.9,63,24.1,23695,3121,15154,5211,13.3,64.5,22.2,23867,2979,14518,6150,12.6,61.4,26,99.3,45370,1790,20390,20374,16,18963,12151,4518,5903,271,1459,6702,2081,2412,825
23,23229,íÜãû,,,2,à§ímåß,ñLñæés,69127,69745,-618,-0.9,23,2977,44.7,44.8,69127,9047,42605,17047,13.2,62,24.8,34879,4715,22005,7884,13.6,63.6,22.8,34248,4332,20600,9163,12.7,60.4,26.9,101.8,66947,1761,27504,27472,32,26872,16695,5966,8649,365,1715,8291,2347,3543,1557
23,23230,íÜãû,,,2,à§ímåß,ì˙êiés,87977,84237,3740,4.4,35,2520,41.4,41.3,87977,14347,55182,17230,16.5,63.6,19.9,43723,7302,27894,7743,17,65,18,44254,7045,27288,9487,16.1,62.3,21.6,98.8,86643,1218,34210,34163,47,33418,22425,7341,12828,339,1917,9231,2110,3815,1412
23,23231,,,,2,à§ímåß,ìcå¥és,62364,64119,-1755,-2.7,191,326,45.9,46.4,62364,8164,37946,15960,13.2,61.1,25.7,31908,4291,20333,7108,13.5,64.1,22.4,30456,3873,17613,8852,12.8,58.1,29.2,104.8,61173,889,21640,21620,20,21145,9801,3070,5146,276,1309,6562,1427,1746,3953
23,23232,íÜãû,,,2,à§ímåß,à§êºés,63088,64978,-1890,-2.9,67,946,47.1,48,63088,8108,36473,18448,12.9,57.9,29.3,30678,4186,18049,8411,13.7,58.9,27.4,32410,3922,18424,10037,12.1,56.9,31,94.7,62508,523,21131,21106,25,20747,13503,4555,7105,335,1508,3535,1833,3217,3053
23,23233,íÜãû,,,2,à§ímåß,ê¥ê{és,67327,65841,1486,2.3,17,3881,43.7,42.9,67327,9534,41834,15377,14.3,62.7,23,33820,4789,21747,6926,14.3,65,20.7,33507,4745,20087,8451,14.3,60.4,25.4,100.9,65793,1118,27056,27036,20,25381,16084,5412,8399,364,1909,8330,2419,2810,1605
23,23234,íÜãû,,,2,à§ímåß,ñkñºå√âÆés,84133,81571,2562,3.1,18,4580,43.5,43,84133,12572,51227,19908,15,61.2,23.8,42010,6432,26323,9061,15.4,62.9,21.7,42123,6140,24904,10847,14.7,59.4,25.9,99.7,82519,1297,33742,33716,26,31820,20795,7307,10799,428,2261,9925,2901,4131,1876
23,23235,íÜãû,,,2,à§ímåß,ñÌïxés,43269,43272,-3,0,49,883,44.7,44.5,43269,5894,26249,10702,13.8,61.3,25,21554,3045,13445,4817,14.3,63.1,22.6,21715,2849,12804,5885,13.2,59.4,27.3,99.3,42127,770,16050,16031,19,15041,9368,3077,5072,217,1002,4316,1229,1841,1663
23,23236,íÜãû,,,2,à§ímåß,Ç›ÇÊÇµés,61810,60098,1712,2.8,32,1920,40.3,41,61810,10170,40940,10371,16.5,66.6,16.9,32646,5235,22179,5036,16.1,68.3,15.5,29164,4935,18761,5335,17,64.6,18.4,111.9,60059,1527,22552,22517,35,21054,14394,4195,8638,286,1275,6169,1141,1985,1337
23,23237,íÜãû,,,2,à§ímåß,Ç†Ç‹és,86898,86714,184,0.2,27,3161,44.7,44.7,86898,12390,51921,22091,14.3,60.1,25.6,43229,6273,26404,10229,14.6,61.5,23.8,43669,6117,25517,11862,14.1,58.7,27.3,99,85179,1344,33190,33173,17,31355,21209,7095,11126,494,2494,8353,3061,4428,2422
23,23238,íÜãû,,,2,à§ímåß,í∑ãvéËés,57598,52022,5576,10.7,22,2673,38.6,38.2,57598,9897,37414,8691,17.7,66.8,15.5,28419,5039,18630,3948,18.2,67.5,14.3,29179,4858,18784,4743,17.1,66.2,16.7,97.4,55691,675,25069,25047,22,22240,13969,4259,8310,185,1215,9922,1314,1919,645
23,23302,íÜãû,,,3,à§ímåß,ìåãΩí¨,42858,41851,1007,2.4,18,2377,42.6,42.8,42858,7068,26070,9462,16.6,61.2,22.2,21440,3621,13300,4380,17,62.4,20.6,21418,3447,12770,5082,16.2,60,23.9,100.1,41869,757,15766,15743,23,14935,10760,3419,6179,184,978,3736,1116,2050,832
23,23342,íÜãû,,,3,à§ímåß,ñLéRí¨,15177,14405,772,5.4,6,2456,42.4,41.9,15177,2423,9342,3332,16,61.9,22.1,7769,1247,4925,1545,16.2,63.8,20,7408,1176,4417,1787,15.9,59.9,24.2,104.9,14740,384,6181,6178,3,5776,3571,1116,1940,88,427,2038,512,633,331
23,23361,íÜãû,,,3,à§ímåß,ëÂå˚í¨,23274,22446,828,3.7,14,1710,43.1,42.8,23274,3554,14304,5377,15.3,61.6,23.1,11679,1798,7439,2411,15.4,63.9,20.7,11595,1756,6865,2966,15.2,59.2,25.6,100.7,22893,356,8316,8305,11,7723,5152,1567,2919,119,547,2062,550,897,810
23,23362,íÜãû,,,3,à§ímåß,ï}åKí¨,33806,33558,248,0.7,11,3021,45,44.8,33806,4871,20070,8787,14.4,59.5,26.1,16737,2467,10199,4012,14.8,61.2,24.1,17069,2404,9871,4775,14.1,57.9,28,98.1,33491,271,12679,12669,10,12161,8236,2856,4337,176,867,2961,1019,1816,970
23,23424,íÜãû,,,3,à§ímåß,ëÂé°í¨,30990,29891,1099,3.7,7,4703,42.1,42.3,30990,4988,18888,6345,16.5,62.5,21,15485,2481,9656,2922,16.5,64.1,19.4,15505,2507,9232,3423,16.5,60.9,22.6,99.9,30048,451,12105,12098,7,11285,7438,2235,4205,196,802,3523,927,1207,679
23,23425,íÜãû,,,3,à§ímåß,äIç]í¨,37085,36688,397,1.1,11,3344,45,45.2,37085,4759,22966,8867,13,62.8,24.2,18266,2431,11579,3976,13.5,64.4,22.1,18819,2328,11387,4891,12.5,61.2,26.3,97.1,35880,763,14971,14958,13,14078,8771,2980,4516,197,1078,4601,1397,1592,1014
23,23427,íÜãû,,,3,à§ímåß,îÚìáë∫,4397,4525,-128,-2.8,22,196,48.1,49.8,4397,604,2433,1342,13.8,55.6,30.6,2131,308,1242,573,14.5,58.5,27,2266,296,1191,769,13.1,52.8,34.1,94,4323,72,1259,1257,2,1288,616,192,340,18,66,221,69,132,336
23,23441,íÜãû,,,3,à§ímåß,à¢ãvî‰í¨,27747,25466,2281,9,24,1166,44.2,43.8,27747,4476,16116,7096,16.2,58.2,25.6,13623,2274,8092,3219,16.7,59.6,23.7,14124,2202,8024,3877,15.6,56.9,27.5,96.5,27471,192,9627,9616,11,8518,6652,2220,3657,133,642,1689,759,1361,899
23,23442,íÜãû,,,3,à§ímåß,ìåâYí¨,49230,49800,-570,-1.1,31,1581,44.4,44.5,49230,6913,29957,11921,14.2,61.4,24.4,24535,3545,15285,5487,14.6,62.9,22.6,24695,3368,14672,6434,13.8,59.9,26.3,99.4,47753,1107,18524,18492,32,18020,12123,4041,6586,240,1256,4586,1515,2495,1127
23,23445,íÜãû,,,3,à§ímåß,ìÏímëΩí¨,18707,20549,-1842,-9,38,488,51.1,54.8,18707,1823,10412,6438,9.8,55.8,34.5,9067,935,5318,2795,10.3,58.8,30.9,9640,888,5094,3643,9.2,52.9,37.8,94.1,18291,378,6981,6967,14,7197,3606,1471,1491,111,533,1955,872,1016,956
23,23446,íÜãû,,,3,à§ímåß,î¸ïlí¨,23575,25178,-1603,-6.4,46,510,46.3,47.6,23575,2648,14254,6450,11.3,61,27.6,11514,1417,7135,2845,12.4,62.6,25,12061,1231,7119,3605,10.3,59.5,30.2,95.5,23274,189,9314,9304,10,9700,4876,1663,2480,133,600,3184,858,1070,868
23,23447,íÜãû,,,3,à§ímåß,ïêñLí¨,42473,42408,65,0.2,26,1639,43.8,43.9,42473,6242,25934,10069,14.8,61.4,23.8,21412,3154,13582,4535,14.8,63.9,21.3,21061,3088,12352,5534,14.7,58.9,26.4,101.7,41670,590,16724,16711,13,16192,10427,3436,5552,224,1215,4817,1418,2086,955
23,23501,íÜãû,,,3,à§ímåß,çKìcí¨,39549,37930,1619,4.3,57,697,42,41.6,39549,6641,24736,8100,16.8,62.7,20.5,19897,3397,12701,3740,17.1,64,18.9,19652,3244,12035,4360,16.5,61.3,22.2,101.2,38873,572,13693,13676,17,12697,8448,2559,4949,153,787,3154,630,1344,1518
23,23561,,,,3,à§ímåß,ê›äyí¨,5074,5769,-695,-12,274,19,58.5,63.7,5074,398,2270,2401,7.9,44.8,47.4,2455,193,1207,1051,7.9,49.2,42.9,2619,205,1063,1350,7.8,40.6,51.6,93.7,5041,33,2015,2007,8,2194,1019,602,263,28,126,581,367,461,225
23,23562,ê√â™ïlèº,,,3,à§ímåß,ìåâhí¨,3446,3757,-311,-8.3,123,28,59,64.3,3446,279,1487,1680,8.1,43.2,48.8,1632,152,779,701,9.3,47.7,43,1814,127,708,979,7,39,54,90,3419,27,1436,1432,4,1497,694,412,182,28,72,479,311,327,139
23,23563,,,,3,à§ímåß,ñLç™ë∫,1135,1336,-201,-15,156,7,59.4,64.4,1135,109,476,550,9.6,41.9,48.5,527,59,251,217,11.2,47.6,41.2,608,50,225,333,8.2,37,54.8,86.7,1126,9,490,481,9,555,242,149,54,5,34,166,108,108,36
24,24000,,,,4,éOèdåß,éOèdåß,1815865,1854724,-38859,-2.1,5774,315,46.9,47.6,1815865,233525,1061577,501046,13,59.1,27.9,883516,119471,534265,218388,13.7,61.3,25,932349,114054,527312,282658,12.3,57.1,30.6,94.8,1776805,31333,720292,718934,1358,704607,421428,159018,202736,9383,50291,211502,77544,96551,53935
24,24201,,,1,2,éOèdåß,í√és,279886,285746,-5860,-2.1,711,394,46.8,47.4,279886,35663,165058,77624,12.8,59.3,27.9,135718,18335,82799,33635,13.6,61.4,25,144168,17328,82259,43989,12.1,57.3,30.6,94.1,273562,5714,114679,114435,244,113092,67025,25688,31869,1440,8028,36289,13154,15740,6720
24,24202,íÜãû,,,2,éOèdåß,élì˙ésés,311031,307766,3265,1.1,206,1507,45.1,45.2,311031,41253,189755,75660,13.5,61.9,24.7,154674,21062,97762,33546,13.8,64.2,22,156357,20191,91993,42114,13.1,59.6,27.3,98.9,303457,5703,128309,128109,200,120020,73658,26239,37090,1627,8702,42061,11915,15211,7642
24,24203,,,,2,éOèdåß,à…ê®és,127817,130271,-2454,-1.9,208,614,47.8,49.2,127817,15880,73987,37432,12.5,58.1,29.4,60467,8133,36053,15951,13.5,60,26.5,67350,7747,37934,21481,11.5,56.5,32,89.8,126923,802,50938,50834,104,49361,30305,11333,14130,692,4150,14586,6313,7071,3770
24,24204,,,,2,éOèdåß,èºç„és,163863,168017,-4154,-2.5,624,263,47.2,48,163863,21390,95765,45713,13.1,58.8,28.1,78548,11078,47150,19731,14.2,60.5,25.3,85315,10312,48615,25982,12.1,57.3,30.6,92.1,160624,3109,63948,63846,102,63611,37654,14034,17797,877,4946,17762,7357,8325,5238
24,24205,íÜãû,,,2,éOèdåß,åKñºés,140303,140290,13,0,137,1027,45.2,45.5,140303,19309,84198,34590,14,61,25,68740,9786,42210,15418,14.5,62.6,22.9,71563,9523,41988,19172,13.5,59.4,27.1,96.1,137174,2225,53741,53661,80,51525,33378,11481,17666,682,3549,14272,4778,6758,3997
24,24207,íÜãû,,,2,éOèdåß,óÈé≠és,196403,199293,-2890,-1.5,194,1010,44.6,44.9,196403,26758,117737,45500,14.1,62,23.9,97500,13563,59680,20590,14.5,63.6,21.9,98903,13195,58057,24910,13.7,60.4,25.9,98.6,189087,4314,77725,77629,96,75868,45665,16118,23347,961,5239,23088,5963,9177,5239
24,24208,ãﬂãE,,,2,éOèdåß,ñºí£és,78795,80284,-1489,-1.9,130,607,47.2,49.2,78795,10058,46149,22084,12.8,58.9,28.2,37908,5136,22555,9929,13.7,60,26.4,40887,4922,23594,12155,12.1,58,29.9,92.7,78217,458,30595,30540,55,29481,20268,8257,9367,400,2244,7051,2935,5021,2025
24,24209,,,,2,éOèdåß,îˆòhés,18009,20033,-2024,-10.1,193,94,54.4,59.4,18009,1754,8833,7375,9.8,49.2,41.1,8382,879,4368,3100,10.5,52.3,37.1,9627,875,4465,4275,9.1,46.4,44.5,87.1,17879,123,8660,8641,19,9219,4994,2623,1655,89,627,3166,1854,1723,224
24,24210,,,,2,éOèdåß,ãTéRés,50254,51023,-769,-1.5,191,263,45.3,44.9,50254,7014,30083,12440,14.2,60.7,25.1,25226,3570,15707,5555,14.4,63.3,22.4,25028,3444,14376,6885,13.9,58.2,27.9,100.8,48396,1619,19945,19872,73,19213,10913,3956,5638,239,1080,6313,1654,2282,1654
24,24211,,,,2,éOèdåß,íπâHés,19448,21435,-1987,-9.3,107,181,51.9,55.8,19448,1950,10621,6835,10,54.7,35.2,9082,1037,5201,2823,11.4,57.4,31.2,10366,913,5420,4012,8.8,52.4,38.8,87.6,19278,165,7730,7675,55,8057,4009,1770,1531,108,600,2381,1137,1150,791
24,24212,,,,2,éOèdåß,åFñÏés,17322,19662,-2340,-11.9,373,46,54.9,60.1,17322,1731,8345,7226,10,48.2,41.8,7946,874,4110,2953,11,51.8,37.2,9376,857,4235,4273,9.2,45.2,45.6,84.7,17247,63,8151,8130,21,9008,4715,2434,1560,116,605,3007,1965,1640,207
24,24214,íÜãû,,,2,éOèdåß,Ç¢Ç»Ç◊és,45815,45684,131,0.3,220,208,45.7,45.9,45815,5856,27858,11575,12.9,61.5,25.6,23220,2992,14736,5124,13.1,64.5,22.4,22595,2864,13122,6451,12.8,58.5,28.8,102.8,44505,1168,17106,17078,28,15972,8440,2888,4500,195,857,5542,1240,1739,2268
24,24215,,,,2,éOèdåß,éuñÄés,50341,54694,-4353,-8,179,281,52.8,56.6,50341,4941,26335,18648,9.9,52.8,37.4,23336,2511,12744,7848,10.9,55.2,34,27005,2430,13591,10800,9.1,50.7,40.3,86.4,49935,226,20057,20013,44,20553,11384,4824,4474,337,1749,5393,3064,3263,1856
24,24216,,,,2,éOèdåß,à…âÍés,90581,97207,-6626,-6.8,558,162,49,51.2,90581,10763,51131,28668,11.9,56.5,31.7,43932,5488,26273,12158,12.5,59.8,27.7,46649,5275,24858,16510,11.3,53.3,35.4,94.2,87286,3281,33651,33588,63,34915,17451,7009,7788,454,2200,9362,3809,4395,4470
24,24303,íÜãû,,,3,éOèdåß,ñÿë]ñ¶í¨,6357,6855,-498,-7.3,16,404,48.9,51.1,6357,653,3783,1919,10.3,59.5,30.2,3153,345,1950,856,10.9,61.9,27.2,3204,308,1833,1063,9.6,57.2,33.2,98.4,6165,192,2174,2171,3,2250,1243,441,620,49,133,478,172,290,342
24,24324,íÜãû,,,3,éOèdåß,ìåàıí¨,25344,25661,-317,-1.2,23,1118,46.9,49,25344,3374,14704,6967,13.5,58.7,27.8,12353,1691,7239,3252,13.9,59.4,26.7,12991,1683,7465,3715,13.1,58,28.9,95.1,24859,354,8863,8853,10,8580,5913,2248,3060,109,496,1640,653,1442,916
24,24341,íÜãû,,,3,éOèdåß,å‘ñÏí¨,40210,39978,232,0.6,107,376,45.1,45.4,40210,5789,24067,10187,14.5,60.1,25.4,19584,2916,12138,4425,15,62.3,22.7,20626,2873,11929,5762,14,58,28,94.9,39640,504,14423,14403,20,13568,8999,3099,4771,200,929,3285,1240,1826,1457
24,24343,íÜãû,,,3,éOèdåß,í©ì˙í¨,10560,9626,934,9.7,6,1763,40.1,39.8,10560,2225,6017,2015,21.7,58.7,19.6,5229,1158,2992,893,23,59.3,17.7,5331,1067,3025,1122,20.5,58,21.5,98.1,10345,85,3852,3849,3,3389,2500,746,1524,41,189,945,278,408,243
24,24344,íÜãû,,,3,éOèdåß,êÏâzí¨,14752,14003,749,5.3,9,1690,41.1,40.5,14752,2364,9575,2735,16.1,65.3,18.6,7577,1253,5044,1222,16.7,67.1,16.3,7175,1111,4531,1513,15.5,63.3,21.1,105.6,14383,344,6023,6017,6,5601,3433,1057,1859,89,428,2033,416,504,347
24,24441,,,,3,éOèdåß,ëΩãCí¨,14878,15438,-560,-3.6,103,144,49.4,51.2,14878,1900,8189,4655,12.9,55.5,31.6,7275,998,4221,1966,13.9,58.7,27.4,7603,902,3968,2689,11.9,52.5,35.6,95.7,14807,65,5160,5148,12,5278,2727,1037,1326,73,291,1252,479,701,781
24,24442,,,,3,éOèdåß,ñæòaí¨,22586,22833,-247,-1.1,41,550,47.7,48.6,22586,3036,12880,6518,13.5,57.4,29.1,10738,1546,6282,2824,14.5,59,26.5,11848,1490,6598,3694,12.6,56,31.4,90.6,22439,121,7697,7678,19,7422,4750,1708,2386,108,548,1392,680,1071,1060
24,24443,,,,3,éOèdåß,ëÂë‰í¨,9557,10416,-859,-8.2,363,26,53.4,58.2,9557,987,4765,3797,10.3,49.9,39.8,4520,499,2372,1644,11.1,52.5,36.4,5037,488,2393,2153,9.7,47.5,42.8,89.7,9499,58,3778,3766,12,3906,2228,1028,888,42,270,1003,646,743,298
